# 2023-02-09, 15:37:00.526813
# fs = 2500 Hz, N = 256
# NI 9201, 19.5.0
t,ai0
0.000000000,0.179639952
0.000400000,0.153934392
0.000800000,0.143652168
0.001200000,0.128228832
0.001600000,0.112805496
0.002000000,0.097382160
0.002400000,0.076817712
0.002800000,0.071676600
0.003200000,0.051112152
0.003600000,0.040829928
0.004000000,0.035688816
0.004400000,0.020265480
0.004800000,0.015124368
0.005200000,0.009983256
0.005600000,0.009983256
0.006000000,-0.000298968
0.006400000,-0.000298968
0.006800000,0.004842144
0.007200000,-0.005440080
0.007600000,0.004842144
0.008000000,0.009983256
0.008400000,0.015124368
0.008800000,0.020265480
0.009200000,0.020265480
0.009600000,0.035688816
0.010000000,0.040829928
0.010400000,0.056253264
0.010800000,0.066535488
0.011200000,0.081958824
0.011600000,0.097382160
0.012000000,0.112805496
0.012400000,0.128228832
0.012800000,0.148793280
0.013200000,0.164216616
0.013600000,0.184781064
0.014000000,0.210486624
0.014400000,0.236192184
0.014800000,0.256756632
0.015200000,0.277321080
0.015600000,0.303026640
0.016000000,0.328732200
0.016400000,0.364719984
0.016800000,0.390425544
0.017200000,0.421272216
0.017600000,0.446977776
0.018000000,0.488106672
0.018400000,0.524094456
0.018800000,0.554941128
0.019200000,0.585787800
0.019600000,0.621775584
0.020000000,0.657763368
0.020400000,0.704033376
0.020800000,0.740021160
0.021200000,0.776008944
0.021600000,0.817137840
0.022000000,0.858266736
0.022400000,0.899395632
0.022800000,0.940524528
0.023200000,0.986794536
0.023600000,1.027923432
0.024000000,1.074193440
0.024400000,1.115322336
0.024800000,1.161592344
0.025200000,1.213003464
0.025600000,1.254132360
0.026000000,1.300402368
0.026400000,1.351813488
0.026800000,1.403224608
0.027200000,1.449494616
0.027600000,1.495764624
0.028000000,1.547175744
0.028400000,1.588304640
0.028800000,1.644856872
0.029200000,1.691126880
0.029600000,1.742538000
0.030000000,1.788808008
0.030400000,1.835078016
0.030800000,1.896771360
0.031200000,1.937900256
0.031600000,1.989311376
0.032000000,2.040722496
0.032400000,2.092133616
0.032800000,2.143544736
0.033200000,2.194955856
0.033600000,2.251508088
0.034000000,2.292636984
0.034400000,2.338906992
0.034800000,2.395459224
0.035200000,2.436588120
0.035600000,2.487999240
0.036000000,2.544551472
0.036400000,2.585680368
0.036800000,2.637091488
0.037200000,2.683361496
0.037600000,2.734772616
0.038000000,2.781042624
0.038400000,2.822171520
0.038800000,2.863300416
0.039200000,2.914711536
0.039600000,2.960981544
0.040000000,3.002110440
0.040400000,3.048380448
0.040800000,3.094650456
0.041200000,3.135779352
0.041600000,3.171767136
0.042000000,3.223178256
0.042400000,3.259166040
0.042800000,3.290012712
0.043200000,3.331141608
0.043600000,3.372270504
0.044000000,3.413399400
0.044400000,3.444246072
0.044800000,3.475092744
0.045200000,3.505939416
0.045600000,3.541927200
0.046000000,3.577914984
0.046400000,3.608761656
0.046800000,3.639608328
0.047200000,3.670455000
0.047600000,3.696160560
0.048000000,3.721866120
0.048400000,3.747571680
0.048800000,3.773277240
0.049200000,3.793841688
0.049600000,3.814406136
0.050000000,3.834970584
0.050400000,3.855535032
0.050800000,3.876099480
0.051200000,3.901805040
0.051600000,3.917228376
0.052000000,3.927510600
0.052400000,3.942933936
0.052800000,3.958357272
0.053200000,3.968639496
0.053600000,3.968639496
0.054000000,3.978921720
0.054400000,3.989203944
0.054800000,3.999486168
0.055200000,4.004627280
0.055600000,4.004627280
0.056000000,4.009768392
0.056400000,4.020050616
0.056800000,4.014909504
0.057200000,4.014909504
0.057600000,4.004627280
0.058000000,4.014909504
0.058400000,4.014909504
0.058800000,3.999486168
0.059200000,3.984062832
0.059600000,3.984062832
0.060000000,3.973780608
0.060400000,3.963498384
0.060800000,3.953216160
0.061200000,3.937792824
0.061600000,3.922369488
0.062000000,3.906946152
0.062400000,3.891522816
0.062800000,3.870958368
0.063200000,3.855535032
0.063600000,3.834970584
0.064000000,3.809265024
0.064400000,3.793841688
0.064800000,3.762995016
0.065200000,3.742430568
0.065600000,3.711583896
0.066000000,3.680737224
0.066400000,3.649890552
0.066800000,3.629326104
0.067200000,3.598479432
0.067600000,3.567632760
0.068000000,3.531644976
0.068400000,3.500798304
0.068800000,3.469951632
0.069200000,3.433963848
0.069600000,3.392834952
0.070000000,3.356847168
0.070400000,3.320859384
0.070800000,3.284871600
0.071200000,3.243742704
0.071600000,3.197472696
0.072000000,3.161484912
0.072400000,3.120356016
0.072800000,3.079227120
0.073200000,3.032957112
0.073600000,2.996969328
0.074000000,2.945558208
0.074400000,2.904429312
0.074800000,2.858159304
0.075200000,2.811889296
0.075600000,2.760478176
0.076000000,2.719349280
0.076400000,2.673079272
0.076800000,2.621668152
0.077200000,2.575398144
0.077600000,2.518845912
0.078000000,2.477717016
0.078400000,2.426305896
0.078800000,2.369753664
0.079200000,2.333765880
0.079600000,2.282354760
0.080000000,2.236084752
0.080400000,2.184673632
0.080800000,2.128121400
0.081200000,2.076710280
0.081600000,2.025299160
0.082000000,1.973888040
0.082400000,1.932759144
0.082800000,1.871065800
0.083200000,1.824795792
0.083600000,1.778525784
0.084000000,1.721973552
0.084400000,1.675703544
0.084800000,1.624292424
0.085200000,1.578022416
0.085600000,1.531752408
0.086000000,1.480341288
0.086400000,1.434071280
0.086800000,1.377519048
0.087200000,1.336390152
0.087600000,1.284979032
0.088000000,1.243850136
0.088400000,1.192439016
0.088800000,1.151310120
0.089200000,1.105040112
0.089600000,1.058770104
0.090000000,1.012500096
0.090400000,0.971371200
0.090800000,0.930242304
0.091200000,0.883972296
0.091600000,0.847984512
0.092000000,0.801714504
0.092400000,0.765726720
0.092800000,0.724597824
0.093200000,0.678327816
0.093600000,0.647481144
0.094000000,0.611493360
0.094400000,0.575505576
0.094800000,0.539517792
0.095200000,0.503530008
0.095600000,0.477824448
0.096000000,0.441836664
0.096400000,0.416131104
0.096800000,0.380143320
0.097200000,0.349296648
0.097600000,0.323591088
0.098000000,0.297885528
0.098400000,0.277321080
0.098800000,0.251615520
0.099200000,0.220768848
0.099600000,0.205345512
0.100000000,0.179639952
0.100400000,0.159075504
0.100800000,0.148793280
0.101200000,0.117946608
0.101600000,0.107664384
0.102000000,0.087099936
